reward,mean 100 episode reward,head,% time spent exploring,episodes,steps
0.036000000000000025,0.0,3,9,1285,139955
0.03300000000000002,0.0,1,9,1286,140064
0.004,0.0,0,9,1287,140173
0.03300000000000002,0.0,6,9,1288,140282
0.025000000000000015,0.0,1,9,1289,140391
0.06400000000000004,0.0,6,9,1290,140500
0.04000000000000003,0.0,9,9,1291,140609
0.028000000000000018,0.0,5,9,1292,140718
0.03000000000000002,0.0,7,9,1293,140827
0.03000000000000002,0.0,0,9,1294,140936
0.057000000000000044,0.0,1,9,1295,141045
0.059000000000000045,0.0,4,9,1296,141154
0.037000000000000026,0.0,9,9,1297,141263
0.08300000000000006,0.0,5,9,1298,141372
0.05000000000000004,0.0,1,9,1299,141481
0.02000000000000001,0.0,6,9,1300,141590
0.026000000000000016,0.0,5,9,1301,141699
0.017000000000000008,0.0,4,9,1302,141808
0.013000000000000005,0.0,4,9,1303,141917
0.008,0.0,4,9,1304,142026
0.058000000000000045,0.0,7,9,1305,142135
0.08000000000000006,0.0,2,9,1306,142244
0.03800000000000003,0.0,2,9,1307,142353
0.058000000000000045,0.0,6,9,1308,142462
0.048000000000000036,0.0,5,9,1309,142571
0.06500000000000004,0.0,3,9,1310,142680
0.04300000000000003,0.0,0,9,1311,142789
0.07700000000000005,0.0,8,9,1312,142898
0.05000000000000004,0.0,8,9,1313,143007
0.013000000000000005,0.0,1,9,1314,143116
0.06500000000000004,0.0,8,9,1315,143225
0.035000000000000024,0.0,7,9,1316,143334
0.03900000000000003,0.0,5,9,1317,143443
0.04400000000000003,0.0,7,9,1318,143552
0.05600000000000004,0.0,9,9,1319,143661
0.05600000000000004,0.0,4,9,1320,143770
0.04900000000000004,0.0,0,9,1321,143879
0.08000000000000006,0.0,7,9,1322,143988
0.037000000000000026,0.0,2,9,1323,144097
0.03800000000000003,0.0,3,9,1324,144206
0.037000000000000026,0.0,9,9,1325,144315
0.07600000000000005,0.0,5,9,1326,144424
0.05200000000000004,0.0,4,9,1327,144533
0.05100000000000004,0.0,0,9,1328,144642
0.08000000000000006,0.0,4,9,1329,144751
0.06500000000000004,0.0,5,9,1330,144860
0.015000000000000006,0.0,8,9,1331,144969
0.06600000000000004,0.0,1,9,1332,145078
0.06400000000000004,0.0,4,9,1333,145187
0.058000000000000045,0.0,8,9,1334,145296
0.01900000000000001,0.0,0,9,1335,145405
0.03800000000000003,0.0,1,9,1336,145514
0.03300000000000002,0.0,1,9,1337,145623
0.036000000000000025,0.0,8,9,1338,145732
0.022000000000000013,0.0,9,9,1339,145841
0.036000000000000025,0.0,4,9,1340,145950
0.09600000000000007,0.0,9,9,1341,146059
0.04300000000000003,0.0,0,9,1342,146168
0.05000000000000004,0.0,3,9,1343,146277
0.05100000000000004,0.0,0,9,1344,146386
0.07100000000000005,0.0,7,9,1345,146495
0.05400000000000004,0.0,0,9,1346,146604
0.04400000000000003,0.0,8,9,1347,146713
0.05500000000000004,0.0,1,9,1348,146822
0.06300000000000004,0.0,2,9,1349,146931
0.06600000000000004,0.0,8,9,1350,147040
0.04200000000000003,0.0,5,9,1351,147149
0.05500000000000004,0.0,8,9,1352,147258
0.06300000000000004,0.0,2,9,1353,147367
0.07800000000000006,0.0,1,9,1354,147476
0.04400000000000003,0.0,3,9,1355,147585
0.060000000000000046,0.0,5,9,1356,147694
0.06800000000000005,0.0,0,9,1357,147803
0.03400000000000002,0.0,2,9,1358,147912
0.037000000000000026,0.0,5,9,1359,148021
0.024000000000000014,0.0,8,9,1360,148130
0.05000000000000004,0.0,6,9,1361,148239
0.02000000000000001,0.0,2,9,1362,148348
0.06900000000000005,0.0,7,9,1363,148457
0.05300000000000004,0.0,7,9,1364,148566
0.07500000000000005,0.0,1,9,1365,148675
0.05600000000000004,0.0,8,9,1366,148784
0.03000000000000002,0.0,4,9,1367,148893
0.03400000000000002,0.0,9,9,1368,149002
0.05000000000000004,0.0,3,9,1369,149111
0.04300000000000003,0.0,3,9,1370,149220
0.04300000000000003,0.0,2,9,1371,149329
0.036000000000000025,0.0,9,9,1372,149438
0.048000000000000036,0.0,0,9,1373,149547
0.04000000000000003,0.0,4,9,1374,149656
0.059000000000000045,0.0,6,9,1375,149765
0.03900000000000003,0.0,4,9,1376,149874
0.05000000000000004,0.0,3,9,1377,149983
0.08500000000000006,0.0,2,9,1378,150092
0.05000000000000004,0.0,3,9,1379,150201
0.04200000000000003,0.0,1,9,1380,150310
0.06200000000000005,0.0,1,9,1381,150419
0.04400000000000003,0.0,2,9,1382,150528
0.059000000000000045,0.0,7,9,1383,150637
0.01800000000000001,0.0,2,9,1384,150746
0.07200000000000005,0.0,7,9,1385,150855
0.046000000000000034,0.0,0,9,1386,150964
0.03100000000000002,0.0,1,9,1387,151073
0.060000000000000046,0.0,8,9,1388,151182
0.01900000000000001,0.0,0,9,1389,151291
0.01900000000000001,0.0,5,9,1390,151400
0.04100000000000003,0.0,2,9,1391,151509
0.037000000000000026,0.0,8,9,1392,151618
0.014000000000000005,0.0,0,9,1393,151727
0.04200000000000003,0.0,4,9,1394,151836
0.03900000000000003,0.0,0,9,1395,151945
0.04100000000000003,0.0,3,9,1396,152054
0.046000000000000034,0.0,8,9,1397,152163
0.017000000000000008,0.0,1,9,1398,152272
0.02100000000000001,0.0,6,9,1399,152381
0.04100000000000003,0.0,4,9,1400,152490
0.035000000000000024,0.0,6,9,1401,152599
0.08000000000000006,0.0,9,9,1402,152708
0.07200000000000005,0.0,6,9,1403,152817
0.04100000000000003,0.0,4,9,1404,152926
0.09200000000000007,0.0,7,9,1405,153035
0.05100000000000004,0.0,2,9,1406,153144
0.05500000000000004,0.0,9,9,1407,153253
0.026000000000000016,0.0,8,9,1408,153362
0.024000000000000014,0.0,0,9,1409,153471
0.04300000000000003,0.0,8,9,1410,153580
0.023000000000000013,0.0,6,9,1411,153689
0.04200000000000003,0.0,2,9,1412,153798
0.059000000000000045,0.0,6,9,1413,153907
0.04400000000000003,0.0,9,9,1414,154016
0.017000000000000008,0.0,5,9,1415,154125
0.03100000000000002,0.0,3,9,1416,154234
0.07200000000000005,0.0,7,9,1417,154343
0.015000000000000006,0.0,8,9,1418,154452
0.04300000000000003,0.0,3,9,1419,154561
0.04500000000000003,0.0,8,9,1420,154670
0.048000000000000036,0.0,8,9,1421,154779
0.06800000000000005,0.0,9,9,1422,154888
0.07100000000000005,0.0,9,9,1423,154997
0.07500000000000005,0.0,4,9,1424,155106
0.03900000000000003,0.0,4,9,1425,155215
0.02900000000000002,0.0,1,9,1426,155324
0.05400000000000004,0.0,0,9,1427,155433
0.04500000000000003,0.0,7,9,1428,155542
0.035000000000000024,0.0,6,9,1429,155651
0.03000000000000002,0.0,2,9,1430,155760
0.07300000000000005,0.0,1,9,1431,155869
0.048000000000000036,0.0,0,9,1432,155978
0.05600000000000004,0.0,6,9,1433,156087
0.026000000000000016,0.0,1,9,1434,156196
0.023000000000000013,0.0,6,9,1435,156305
0.07500000000000005,0.0,7,9,1436,156414
0.060000000000000046,0.0,1,9,1437,156523
0.024000000000000014,0.0,5,9,1438,156632
0.04400000000000003,0.0,2,9,1439,156741
0.03900000000000003,0.0,0,9,1440,156850
0.02100000000000001,0.0,2,9,1441,156959
0.06900000000000005,0.0,6,9,1442,157068
0.03800000000000003,0.0,6,9,1443,157177
0.048000000000000036,0.0,3,9,1444,157286
0.07400000000000005,0.0,5,9,1445,157395
0.059000000000000045,0.0,4,9,1446,157504
0.07200000000000005,0.0,7,9,1447,157613
0.07000000000000005,0.0,3,9,1448,157722
0.057000000000000044,0.0,2,9,1449,157831
0.04500000000000003,0.0,6,9,1450,157940
0.05200000000000004,0.0,9,9,1451,158049
0.04900000000000004,0.0,1,9,1452,158158
0.05400000000000004,0.0,5,9,1453,158267
0.007,0.0,1,9,1454,158376
0.08100000000000006,0.0,9,9,1455,158485
0.05500000000000004,0.0,3,9,1456,158594
0.036000000000000025,0.0,1,9,1457,158703
0.036000000000000025,0.0,0,9,1458,158812
0.06900000000000005,0.0,7,9,1459,158921
0.03000000000000002,0.0,3,9,1460,159030
0.058000000000000045,0.0,9,9,1461,159139
0.03000000000000002,0.0,6,9,1462,159248
0.036000000000000025,0.0,4,9,1463,159357
0.03300000000000002,0.0,4,9,1464,159466
0.036000000000000025,0.0,3,9,1465,159575
0.06200000000000005,0.0,5,9,1466,159684
0.047000000000000035,0.0,4,9,1467,159793
0.05300000000000004,0.0,4,9,1468,159902
0.015000000000000006,0.0,9,9,1469,160011
0.060000000000000046,0.0,0,9,1470,160120
0.046000000000000034,0.0,0,9,1471,160229
0.07500000000000005,0.0,9,9,1472,160338
0.07600000000000005,0.0,5,9,1473,160447
0.08100000000000006,0.0,0,9,1474,160556
0.07000000000000005,0.0,6,9,1475,160665
0.057000000000000044,0.0,3,9,1476,160774
0.058000000000000045,0.0,8,9,1477,160883
0.06100000000000005,0.0,9,9,1478,160992
0.012000000000000004,0.0,6,9,1479,161101
0.06200000000000005,0.0,2,9,1480,161210
0.025000000000000015,0.0,1,9,1481,161319
0.035000000000000024,0.0,7,9,1482,161428
0.07600000000000005,0.0,7,9,1483,161537
0.05000000000000004,0.0,6,9,1484,161646
0.08200000000000006,0.0,7,9,1485,161755
0.08200000000000006,0.0,5,9,1486,161864
0.07400000000000005,0.0,9,9,1487,161973
0.05400000000000004,0.0,8,9,1488,162082
0.059000000000000045,0.0,8,9,1489,162191
0.05000000000000004,0.0,1,9,1490,162300
0.03200000000000002,0.0,4,9,1491,162409
0.06100000000000005,0.0,6,9,1492,162518
0.0,0.0,4,9,1493,162627
0.05400000000000004,0.0,2,9,1494,162736
0.06200000000000005,0.0,7,9,1495,162845
0.03100000000000002,0.0,8,9,1496,162954
0.02000000000000001,0.0,5,9,1497,163063
0.07800000000000006,0.0,7,9,1498,163172
0.07100000000000005,0.0,9,9,1499,163281
0.07100000000000005,0.0,9,9,1500,163390
0.05300000000000004,0.1,6,9,1501,163499
0.07100000000000005,0.0,9,9,1502,163608
0.04100000000000003,0.0,9,9,1503,163717
0.05100000000000004,0.0,3,9,1504,163826
0.08400000000000006,0.0,9,9,1505,163935
0.048000000000000036,0.0,3,9,1506,164044
0.047000000000000035,0.0,7,9,1507,164153
0.059000000000000045,0.0,2,9,1508,164262
0.05200000000000004,0.1,8,9,1509,164371
0.05500000000000004,0.1,1,9,1510,164480
0.04500000000000003,0.1,3,9,1511,164589
0.003,0.1,2,9,1512,164698
0.048000000000000036,0.1,1,9,1513,164807
0.04200000000000003,0.1,7,9,1514,164916
0.04500000000000003,0.1,8,9,1515,165025
0.05400000000000004,0.1,7,9,1516,165134
0.07000000000000005,0.1,5,9,1517,165243
0.048000000000000036,0.1,7,9,1518,165352
0.05600000000000004,0.1,7,9,1519,165461
0.059000000000000045,0.1,1,9,1520,165570
0.05100000000000004,0.1,5,9,1521,165679
0.04900000000000004,0.1,6,9,1522,165788
0.027000000000000017,0.1,5,9,1523,165897
0.02900000000000002,0.1,8,9,1524,166006
0.036000000000000025,0.1,8,9,1525,166115
0.04100000000000003,0.1,1,9,1526,166224
0.037000000000000026,0.0,5,9,1527,166333
0.04900000000000004,0.1,2,9,1528,166442
0.058000000000000045,0.1,9,9,1529,166551
0.058000000000000045,0.1,5,9,1530,166660
0.04400000000000003,0.1,1,9,1531,166769
0.03100000000000002,0.1,8,9,1532,166878
0.037000000000000026,0.0,1,9,1533,166987
0.07000000000000005,0.1,7,9,1534,167096
0.024000000000000014,0.1,8,9,1535,167205
0.06500000000000004,0.1,5,9,1536,167314
0.03400000000000002,0.0,0,9,1537,167423
0.07300000000000005,0.1,1,9,1538,167532
0.05400000000000004,0.1,9,9,1539,167641
0.05600000000000004,0.1,5,9,1540,167750
0.04400000000000003,0.1,1,9,1541,167859
0.04400000000000003,0.1,4,9,1542,167968
0.028000000000000018,0.1,9,9,1543,168077
0.04300000000000003,0.1,8,9,1544,168186
0.04300000000000003,0.1,2,9,1545,168295
0.07400000000000005,0.1,8,9,1546,168404
0.04300000000000003,0.1,3,9,1547,168513
0.03800000000000003,0.0,3,9,1548,168622
0.07700000000000005,0.0,7,9,1549,168731
0.036000000000000025,0.0,4,9,1550,168840
0.09000000000000007,0.1,8,9,1551,168949
0.09800000000000007,0.1,3,9,1552,169058
0.060000000000000046,0.1,3,9,1553,169167
0.059000000000000045,0.1,1,9,1554,169276
0.07400000000000005,0.1,7,9,1555,169385
0.05400000000000004,0.1,5,9,1556,169494
0.046000000000000034,0.1,5,9,1557,169603
0.048000000000000036,0.1,7,9,1558,169712
0.07100000000000005,0.1,7,9,1559,169821
0.060000000000000046,0.1,3,9,1560,169930
0.026000000000000016,0.1,2,9,1561,170039
0.025000000000000015,0.1,1,9,1562,170148
0.04100000000000003,0.1,2,9,1563,170257
0.06700000000000005,0.1,9,9,1564,170366
0.04300000000000003,0.1,5,9,1565,170475
0.060000000000000046,0.1,8,9,1566,170584
0.05200000000000004,0.1,8,9,1567,170693
0.06600000000000004,0.1,8,9,1568,170802
0.017000000000000008,0.1,2,9,1569,170911
0.05200000000000004,0.1,2,9,1570,171020
0.037000000000000026,0.1,8,9,1571,171129
0.04900000000000004,0.1,4,9,1572,171238
0.013000000000000005,0.1,1,9,1573,171347
0.05200000000000004,0.1,1,9,1574,171456
0.025000000000000015,0.1,0,9,1575,171565
0.037000000000000026,0.1,2,9,1576,171674
0.04300000000000003,0.0,1,9,1577,171783
0.03400000000000002,0.0,7,9,1578,171892
0.027000000000000017,0.0,0,9,1579,172001
0.047000000000000035,0.0,2,9,1580,172110
0.05300000000000004,0.0,9,9,1581,172219
0.03000000000000002,0.0,3,9,1582,172328
0.03200000000000002,0.0,4,9,1583,172437
0.05400000000000004,0.0,9,9,1584,172546
0.06500000000000004,0.0,3,9,1585,172655
0.09500000000000007,0.0,0,9,1586,172764
0.08800000000000006,0.0,0,9,1587,172873
0.06100000000000005,0.0,6,9,1588,172982
0.03300000000000002,0.0,4,9,1589,173091
0.026000000000000016,0.0,3,9,1590,173200
0.07300000000000005,0.0,3,9,1591,173309
0.08400000000000006,0.0,1,9,1592,173418
0.03900000000000003,0.1,0,9,1593,173527
0.08200000000000006,0.1,7,9,1594,173636
0.016000000000000007,0.0,8,9,1595,173745
0.03000000000000002,0.0,6,9,1596,173854
0.05500000000000004,0.1,2,9,1597,173963
0.04500000000000003,0.1,8,9,1598,174072
0.059000000000000045,0.0,8,9,1599,174181
0.05600000000000004,0.0,9,9,1600,174290
0.06100000000000005,0.0,6,9,1601,174399
0.04100000000000003,0.0,4,9,1602,174508
0.03300000000000002,0.0,1,9,1603,174617
0.03400000000000002,0.0,8,9,1604,174726
0.028000000000000018,0.0,5,9,1605,174835
0.023000000000000013,0.0,4,9,1606,174944
0.027000000000000017,0.0,3,9,1607,175053
0.01800000000000001,0.0,5,9,1608,175162
0.035000000000000024,0.0,7,9,1609,175271
0.036000000000000025,0.0,6,9,1610,175380
0.04300000000000003,0.0,6,9,1611,175489
0.059000000000000045,0.0,9,9,1612,175598
0.025000000000000015,0.0,3,9,1613,175707
0.04500000000000003,0.0,3,9,1614,175816
0.05000000000000004,0.0,2,9,1615,175925
0.057000000000000044,0.0,7,9,1616,176034
0.06200000000000005,0.0,3,9,1617,176143
0.09600000000000007,0.0,9,9,1618,176252
0.06600000000000004,0.0,9,9,1619,176361
0.023000000000000013,0.0,5,9,1620,176470
0.036000000000000025,0.0,9,9,1621,176579
0.09000000000000007,0.0,8,9,1622,176688
0.06300000000000004,0.0,3,9,1623,176797
0.04000000000000003,0.0,8,9,1624,176906
0.04100000000000003,0.0,5,9,1625,177015
0.06200000000000005,0.0,9,9,1626,177124
0.04200000000000003,0.0,0,9,1627,177233
0.057000000000000044,0.0,7,9,1628,177342
0.06200000000000005,0.0,0,9,1629,177451
0.036000000000000025,0.0,1,9,1630,177560
0.057000000000000044,0.0,6,9,1631,177669
0.05300000000000004,0.0,6,9,1632,177778
0.04500000000000003,0.0,4,9,1633,177887
0.03400000000000002,0.0,5,9,1634,177996
0.057000000000000044,0.0,7,9,1635,178105
0.05400000000000004,0.0,6,9,1636,178214
0.03400000000000002,0.0,0,9,1637,178323
0.05400000000000004,0.0,1,9,1638,178432
0.022000000000000013,0.0,6,9,1639,178541
0.07600000000000005,0.0,6,9,1640,178650
0.05400000000000004,0.0,4,9,1641,178759
0.036000000000000025,0.0,2,9,1642,178868
0.05000000000000004,0.0,2,9,1643,178977
0.059000000000000045,0.0,4,9,1644,179086
0.028000000000000018,0.0,4,9,1645,179195
0.05600000000000004,0.0,3,9,1646,179304
0.05200000000000004,0.0,1,9,1647,179413
0.06600000000000004,0.0,0,9,1648,179522
0.03000000000000002,0.0,6,9,1649,179631
0.03300000000000002,0.0,6,9,1650,179740
0.058000000000000045,0.0,0,9,1651,179849
0.059000000000000045,0.0,9,9,1652,179958
0.06100000000000005,0.0,8,9,1653,180067
0.07500000000000005,0.0,9,9,1654,180176
0.01900000000000001,0.0,5,9,1655,180285
0.057000000000000044,0.0,2,9,1656,180394
0.03400000000000002,0.0,9,9,1657,180503
0.010000000000000002,0.0,8,9,1658,180612
0.07000000000000005,0.0,4,9,1659,180721
0.02900000000000002,0.0,4,9,1660,180830
0.04900000000000004,0.0,0,9,1661,180939
0.046000000000000034,0.0,2,9,1662,181048
0.037000000000000026,0.0,5,9,1663,181157
0.047000000000000035,0.0,7,9,1664,181266
0.05400000000000004,0.0,7,9,1665,181375
0.05400000000000004,0.0,1,9,1666,181484
0.03800000000000003,0.0,3,9,1667,181593
0.026000000000000016,0.0,2,9,1668,181702
0.035000000000000024,0.0,0,9,1669,181811
0.037000000000000026,0.0,3,9,1670,181920
0.05500000000000004,0.0,2,9,1671,182029
0.02900000000000002,0.0,2,9,1672,182138
0.047000000000000035,0.0,2,9,1673,182247
0.03300000000000002,0.0,3,9,1674,182356
0.06100000000000005,0.0,5,9,1675,182465
0.07800000000000006,0.0,1,9,1676,182574
0.10200000000000008,0.0,7,9,1677,182683
0.05300000000000004,0.0,5,9,1678,182792
0.07500000000000005,0.0,3,9,1679,182901
0.07500000000000005,0.0,9,9,1680,183010
0.07100000000000005,0.0,3,9,1681,183119
0.02900000000000002,0.0,0,9,1682,183228
0.05300000000000004,0.0,6,9,1683,183337
0.09100000000000007,0.0,3,9,1684,183446
0.08900000000000007,0.1,6,9,1685,183555
0.04400000000000003,0.0,9,9,1686,183664
0.04300000000000003,0.0,5,9,1687,183773
0.036000000000000025,0.0,1,9,1688,183882
0.09200000000000007,0.0,9,9,1689,183991
0.07200000000000005,0.1,3,9,1690,184100
0.06900000000000005,0.0,3,9,1691,184209
0.05600000000000004,0.0,9,9,1692,184318
0.012000000000000004,0.0,7,9,1693,184427
0.024000000000000014,0.0,8,9,1694,184536
0.08100000000000006,0.0,4,9,1695,184645
0.08300000000000006,0.1,7,9,1696,184754
0.06100000000000005,0.1,8,9,1697,184863
0.05000000000000004,0.1,9,9,1698,184972
0.03200000000000002,0.0,4,9,1699,185081
0.037000000000000026,0.0,1,9,1700,185190
0.024000000000000014,0.0,5,9,1701,185299
0.036000000000000025,0.0,0,9,1702,185408
0.07700000000000005,0.0,3,9,1703,185517
0.06700000000000005,0.1,6,9,1704,185626
0.05200000000000004,0.1,3,9,1705,185735
0.03200000000000002,0.1,0,9,1706,185844
0.05100000000000004,0.1,3,9,1707,185953
0.05400000000000004,0.1,6,9,1708,186062
0.057000000000000044,0.1,9,9,1709,186171
0.05400000000000004,0.1,5,9,1710,186280
0.01800000000000001,0.1,1,9,1711,186389
0.03800000000000003,0.1,7,9,1712,186498
0.02100000000000001,0.1,3,9,1713,186607
0.005,0.1,4,9,1714,186716
0.04200000000000003,0.1,7,9,1715,186825
0.03000000000000002,0.1,0,9,1716,186934
0.04200000000000003,0.0,3,9,1717,187043
0.04100000000000003,0.0,5,9,1718,187152
0.05400000000000004,0.0,6,9,1719,187261
0.04300000000000003,0.0,6,9,1720,187370
0.04100000000000003,0.0,7,9,1721,187479
0.059000000000000045,0.0,4,9,1722,187588
0.05000000000000004,0.0,7,9,1723,187697
0.028000000000000018,0.0,2,9,1724,187806
0.03400000000000002,0.0,0,9,1725,187915
0.057000000000000044,0.0,1,9,1726,188024
0.06500000000000004,0.0,6,9,1727,188133
0.05500000000000004,0.0,5,9,1728,188242
0.05100000000000004,0.0,9,9,1729,188351
0.05000000000000004,0.0,4,9,1730,188460
0.028000000000000018,0.0,8,9,1731,188569
0.015000000000000006,0.0,7,9,1732,188678
0.03300000000000002,0.0,8,9,1733,188787
0.08500000000000006,0.0,6,9,1734,188896
0.02900000000000002,0.0,1,9,1735,189005
0.07200000000000005,0.0,4,9,1736,189114
0.017000000000000008,0.0,8,9,1737,189223
0.04500000000000003,0.0,5,9,1738,189332
0.07800000000000006,0.0,1,9,1739,189441
0.07100000000000005,0.0,6,9,1740,189550
0.04200000000000003,0.0,2,9,1741,189659
0.03200000000000002,0.0,7,9,1742,189768
0.060000000000000046,0.0,5,9,1743,189877
0.04200000000000003,0.0,7,9,1744,189986
0.04400000000000003,0.0,9,9,1745,190095
0.03300000000000002,0.0,6,9,1746,190204
0.03800000000000003,0.0,6,9,1747,190313
0.058000000000000045,0.0,3,9,1748,190422
0.028000000000000018,0.0,9,9,1749,190531
0.023000000000000013,0.0,9,9,1750,190640
0.03000000000000002,0.0,3,9,1751,190749
0.02900000000000002,0.0,4,9,1752,190858
0.04000000000000003,0.0,4,9,1753,190967
0.07900000000000006,0.0,1,9,1754,191076
0.058000000000000045,0.0,3,9,1755,191185
0.07300000000000005,0.0,9,9,1756,191294
0.07400000000000005,0.0,5,9,1757,191403
0.060000000000000046,0.0,1,9,1758,191512
0.057000000000000044,0.0,9,9,1759,191621
0.07700000000000005,0.0,7,9,1760,191730
0.04100000000000003,0.0,5,9,1761,191839
0.04900000000000004,0.0,4,9,1762,191948
0.05600000000000004,0.0,2,9,1763,192057
0.09600000000000007,0.0,0,9,1764,192166
0.07700000000000005,0.1,8,9,1765,192275
0.09500000000000007,0.1,7,9,1766,192384
0.06700000000000005,0.1,1,9,1767,192493
0.027000000000000017,0.1,1,9,1768,192602
0.02000000000000001,0.1,1,9,1769,192711
0.09500000000000007,0.1,9,9,1770,192820
0.048000000000000036,0.1,7,9,1771,192929
0.05500000000000004,0.1,4,9,1772,193038
0.028000000000000018,0.1,8,9,1773,193147
0.03000000000000002,0.1,6,9,1774,193256
0.06300000000000004,0.1,1,9,1775,193365
0.03200000000000002,0.1,2,9,1776,193474
0.06100000000000005,0.1,8,9,1777,193583
0.07600000000000005,0.1,4,9,1778,193692
0.06100000000000005,0.1,7,9,1779,193801
0.07000000000000005,0.1,9,9,1780,193910
0.06200000000000005,0.1,8,9,1781,194019
0.03200000000000002,0.1,8,9,1782,194128
0.06500000000000004,0.1,3,9,1783,194237
0.047000000000000035,0.1,2,9,1784,194346
0.06300000000000004,0.0,5,9,1785,194455
0.05300000000000004,0.0,6,9,1786,194564
0.06200000000000005,0.1,4,9,1787,194673
0.04900000000000004,0.1,5,9,1788,194782
0.04500000000000003,0.0,7,9,1789,194891
0.07900000000000006,0.0,9,9,1790,195000
0.06200000000000005,0.0,0,9,1791,195109
0.04400000000000003,0.0,3,9,1792,195218
0.059000000000000045,0.1,5,9,1793,195327
0.06100000000000005,0.1,5,9,1794,195436
0.07600000000000005,0.1,7,9,1795,195545
0.046000000000000034,0.1,8,9,1796,195654
0.03200000000000002,0.0,0,9,1797,195763
0.03800000000000003,0.0,2,9,1798,195872
0.037000000000000026,0.0,6,9,1799,195981
0.04100000000000003,0.0,5,9,1800,196090
0.06300000000000004,0.1,1,9,1801,196199
0.05000000000000004,0.1,5,9,1802,196308
0.046000000000000034,0.1,1,9,1803,196417
0.04200000000000003,0.0,9,9,1804,196526
0.02000000000000001,0.0,2,9,1805,196635
0.05500000000000004,0.0,3,9,1806,196744
0.04200000000000003,0.0,0,9,1807,196853
0.013000000000000005,0.0,3,9,1808,196962
0.035000000000000024,0.0,0,9,1809,197071
0.057000000000000044,0.0,1,9,1810,197180
0.06300000000000004,0.0,2,9,1811,197289
0.04100000000000003,0.0,2,9,1812,197398
0.05600000000000004,0.0,3,9,1813,197507
0.05400000000000004,0.1,4,9,1814,197616
0.03200000000000002,0.1,5,9,1815,197725
0.01900000000000001,0.1,8,9,1816,197834
0.023000000000000013,0.0,5,9,1817,197943
0.036000000000000025,0.0,1,9,1818,198052
0.058000000000000045,0.0,6,9,1819,198161
0.06700000000000005,0.1,1,9,1820,198270
0.08200000000000006,0.1,9,9,1821,198379
0.06100000000000005,0.1,6,9,1822,198488
0.05200000000000004,0.1,1,9,1823,198597
0.08200000000000006,0.1,5,9,1824,198706
0.07100000000000005,0.1,6,9,1825,198815
0.07200000000000005,0.1,2,9,1826,198924
0.059000000000000045,0.1,2,9,1827,199033
0.04400000000000003,0.1,9,9,1828,199142
0.009000000000000001,0.1,2,9,1829,199251
0.03800000000000003,0.1,8,9,1830,199360
0.05400000000000004,0.1,6,9,1831,199469
0.04900000000000004,0.1,3,9,1832,199578
0.048000000000000036,0.1,4,9,1833,199687
0.03800000000000003,0.1,1,9,1834,199796
0.06500000000000004,0.1,6,9,1835,199905
0.06500000000000004,0.1,6,9,1836,200014
0.037000000000000026,0.1,8,9,1837,200123
0.02900000000000002,0.1,8,9,1838,200232
0.03100000000000002,0.1,8,9,1839,200341
0.03100000000000002,0.1,5,9,1840,200450
0.02000000000000001,0.1,2,9,1841,200559
0.03300000000000002,0.1,2,9,1842,200668
0.04000000000000003,0.1,5,9,1843,200777
0.027000000000000017,0.1,9,9,1844,200886
0.058000000000000045,0.1,5,9,1845,200995
0.03300000000000002,0.1,4,9,1846,201104
0.05500000000000004,0.1,1,9,1847,201213
0.04900000000000004,0.1,1,9,1848,201322
0.07300000000000005,0.1,8,9,1849,201431
0.08100000000000006,0.1,8,9,1850,201540
0.03400000000000002,0.1,3,9,1851,201649
0.08100000000000006,0.1,0,9,1852,201758
0.04300000000000003,0.1,9,9,1853,201867
0.06600000000000004,0.1,2,9,1854,201976
0.04400000000000003,0.1,9,9,1855,202085
0.05000000000000004,0.1,3,9,1856,202194
0.06600000000000004,0.1,6,9,1857,202303
0.02100000000000001,0.1,4,9,1858,202412
0.035000000000000024,0.1,7,9,1859,202521
0.07500000000000005,0.1,5,9,1860,202630
0.07600000000000005,0.1,5,9,1861,202739
0.014000000000000005,0.1,3,9,1862,202848
0.05600000000000004,0.1,8,9,1863,202957
0.05500000000000004,0.1,7,9,1864,203066
0.07900000000000006,0.1,1,9,1865,203175
0.05400000000000004,0.0,7,9,1866,203284
0.03400000000000002,0.0,5,9,1867,203393
0.05000000000000004,0.0,4,9,1868,203502
0.05300000000000004,0.1,0,9,1869,203611
0.06400000000000004,0.0,5,9,1870,203720
0.04100000000000003,0.0,7,9,1871,203829
0.06400000000000004,0.0,8,9,1872,203938
0.06600000000000004,0.1,1,9,1873,204047
0.09000000000000007,0.1,6,9,1874,204156
0.06300000000000004,0.1,6,9,1875,204265
0.08800000000000006,0.1,9,9,1876,204374
0.04300000000000003,0.1,0,9,1877,204483
0.08100000000000006,0.1,2,9,1878,204592
0.048000000000000036,0.1,8,9,1879,204701
0.05100000000000004,0.1,6,9,1880,204810
0.02900000000000002,0.1,6,9,1881,204919
0.05000000000000004,0.1,3,9,1882,205028
0.048000000000000036,0.1,4,9,1883,205137
0.06400000000000004,0.1,4,9,1884,205246
0.05100000000000004,0.1,4,9,1885,205355
0.046000000000000034,0.1,1,9,1886,205464
0.04500000000000003,0.1,4,9,1887,205573
0.07300000000000005,0.1,3,9,1888,205682
0.06900000000000005,0.1,8,9,1889,205791
0.059000000000000045,0.1,9,9,1890,205900
0.08300000000000006,0.1,2,9,1891,206009
0.06500000000000004,0.1,1,9,1892,206118
