% time spent exploring,episodes,head,steps,mean 100 episode reward,reward
9,1294,2,76286,0.0,0.0
9,1295,2,76345,0.0,0.05600000000000004
9,1296,2,76404,0.0,0.009000000000000001
9,1297,7,76463,0.0,0.05500000000000004
9,1298,8,76522,0.0,0.057000000000000044
9,1299,6,76581,0.0,0.036000000000000025
9,1300,3,76640,0.0,0.057000000000000044
9,1301,4,76699,0.0,0.027000000000000017
9,1302,4,76758,0.0,0.02900000000000002
9,1303,8,76817,0.0,0.005
9,1304,2,76876,0.0,0.012000000000000004
9,1305,7,76935,0.0,0.05300000000000004
9,1306,0,76994,0.0,0.015000000000000006
9,1307,4,77053,0.0,0.005
9,1308,5,77112,0.0,0.05500000000000004
9,1309,2,77171,0.0,0.0
9,1310,3,77230,0.0,0.058000000000000045
9,1311,2,77289,0.0,0.035000000000000024
9,1312,2,77348,0.0,0.01800000000000001
9,1313,3,77407,0.0,0.05400000000000004
9,1314,9,77466,0.0,0.03000000000000002
9,1315,1,77525,0.0,0.03200000000000002
9,1316,2,77584,0.0,0.03200000000000002
9,1317,3,77643,0.0,0.058000000000000045
9,1318,6,77702,0.0,0.007
9,1319,1,77761,0.0,0.028000000000000018
9,1320,7,77820,0.0,0.05500000000000004
9,1321,7,77879,0.0,0.058000000000000045
9,1322,8,77938,0.0,0.03300000000000002
9,1323,0,77997,0.0,0.04000000000000003
9,1324,1,78056,0.0,0.057000000000000044
9,1325,3,78115,0.0,0.048000000000000036
9,1326,9,78174,0.0,0.022000000000000013
9,1327,7,78233,0.0,0.017000000000000008
9,1328,1,78292,0.0,0.014000000000000005
9,1329,2,78351,0.0,0.025000000000000015
9,1330,9,78410,0.0,0.015000000000000006
9,1331,9,78469,0.0,0.02100000000000001
9,1332,7,78528,0.0,0.025000000000000015
9,1333,9,78587,0.0,0.05000000000000004
9,1334,4,78646,0.0,0.009000000000000001
9,1335,2,78705,0.0,0.04900000000000004
9,1336,6,78764,0.0,0.05600000000000004
9,1337,0,78823,0.0,0.03800000000000003
9,1338,0,78882,0.0,0.03100000000000002
9,1339,0,78941,0.0,0.012000000000000004
9,1340,1,79000,0.0,0.05600000000000004
9,1341,6,79059,0.0,0.01800000000000001
9,1342,2,79118,0.0,0.02000000000000001
9,1343,8,79177,0.0,0.03400000000000002
9,1344,1,79236,0.0,0.02000000000000001
9,1345,6,79295,0.0,0.023000000000000013
9,1346,3,79354,0.0,0.035000000000000024
9,1347,9,79413,0.0,0.026000000000000016
9,1348,7,79472,0.0,0.03300000000000002
9,1349,9,79531,0.0,0.003
9,1350,8,79590,0.0,0.010000000000000002
9,1351,2,79649,0.0,0.048000000000000036
9,1352,8,79708,0.0,0.036000000000000025
9,1353,9,79767,0.0,0.013000000000000005
9,1354,6,79826,0.0,0.046000000000000034
9,1355,1,79885,0.0,0.04100000000000003
9,1356,4,79944,0.0,0.025000000000000015
9,1357,4,80003,0.0,0.006
9,1358,4,80062,0.0,0.008
9,1359,8,80121,0.0,0.04300000000000003
9,1360,0,80180,0.0,0.04900000000000004
9,1361,4,80239,0.0,0.057000000000000044
9,1362,2,80298,0.0,0.058000000000000045
9,1363,3,80357,0.0,0.05500000000000004
9,1364,4,80416,0.0,0.01900000000000001
9,1365,7,80475,0.0,0.01800000000000001
9,1366,8,80534,0.0,0.04200000000000003
9,1367,0,80593,0.0,0.05500000000000004
9,1368,3,80652,0.0,0.057000000000000044
9,1369,6,80711,0.0,0.01800000000000001
9,1370,2,80770,0.0,0.047000000000000035
9,1371,2,80829,0.0,0.03900000000000003
9,1372,6,80888,0.0,0.022000000000000013
9,1373,1,80947,0.0,0.04400000000000003
9,1374,9,81006,0.0,0.013000000000000005
9,1375,0,81065,0.0,0.003
9,1376,1,81124,0.0,0.057000000000000044
9,1377,8,81183,0.0,0.027000000000000017
9,1378,5,81242,0.0,0.046000000000000034
9,1379,0,81301,0.0,0.0
9,1380,9,81360,0.0,0.058000000000000045
9,1381,5,81419,0.0,0.01900000000000001
9,1382,2,81478,0.0,0.011000000000000003
9,1383,5,81537,0.0,0.03400000000000002
9,1384,4,81596,0.0,0.04300000000000003
9,1385,9,81655,0.0,0.04400000000000003
9,1386,7,81714,0.0,0.005
9,1387,5,81773,0.0,0.035000000000000024
9,1388,4,81832,0.0,0.01800000000000001
9,1389,8,81891,0.0,0.03000000000000002
9,1390,6,81950,0.0,0.05200000000000004
9,1391,6,82009,0.0,0.05100000000000004
9,1392,1,82068,0.0,0.04900000000000004
9,1393,0,82127,0.0,0.05400000000000004
9,1394,2,82186,0.0,0.048000000000000036
9,1395,5,82245,0.0,0.057000000000000044
9,1396,7,82304,0.0,0.05500000000000004
9,1397,8,82363,0.0,0.05500000000000004
9,1398,6,82422,0.0,0.05600000000000004
9,1399,7,82481,0.0,0.058000000000000045
9,1400,2,82540,0.0,0.05200000000000004
9,1401,9,82599,0.0,0.04000000000000003
9,1402,2,82658,0.0,0.04200000000000003
9,1403,2,82717,0.0,0.057000000000000044
9,1404,8,82776,0.0,0.057000000000000044
9,1405,3,82835,0.0,0.04400000000000003
9,1406,6,82894,0.0,0.057000000000000044
9,1407,0,82953,0.0,0.04200000000000003
9,1408,0,83012,0.0,0.047000000000000035
9,1409,9,83071,0.0,0.046000000000000034
9,1410,6,83130,0.0,0.04300000000000003
9,1411,3,83189,0.0,0.03800000000000003
9,1412,7,83248,0.0,0.036000000000000025
9,1413,9,83307,0.0,0.058000000000000045
9,1414,1,83366,0.0,0.008
9,1415,6,83425,0.0,0.05200000000000004
9,1416,0,83484,0.0,0.02000000000000001
9,1417,8,83543,0.0,0.03300000000000002
9,1418,6,83602,0.0,0.017000000000000008
9,1419,1,83661,0.0,0.01900000000000001
9,1420,8,83720,0.0,0.03900000000000003
9,1421,8,83779,0.0,0.026000000000000016
9,1422,6,83838,0.0,0.04400000000000003
9,1423,4,83897,0.0,0.014000000000000005
9,1424,9,83956,0.0,0.026000000000000016
9,1425,1,84015,0.0,0.024000000000000014
9,1426,4,84074,0.0,0.01900000000000001
9,1427,7,84133,0.0,0.057000000000000044
9,1428,6,84192,0.0,0.023000000000000013
9,1429,8,84251,0.0,0.04300000000000003
9,1430,0,84310,0.0,0.017000000000000008
9,1431,8,84369,0.0,0.05600000000000004
9,1432,9,84428,0.0,0.02900000000000002
9,1433,3,84487,0.0,0.04900000000000004
9,1434,8,84546,0.0,0.02000000000000001
9,1435,2,84605,0.0,0.04500000000000003
9,1436,8,84664,0.0,0.04200000000000003
9,1437,2,84723,0.0,0.05500000000000004
9,1438,0,84782,0.0,0.027000000000000017
9,1439,3,84841,0.0,0.05400000000000004
9,1440,9,84900,0.0,0.013000000000000005
9,1441,6,84959,0.0,0.03300000000000002
9,1442,2,85018,0.0,0.036000000000000025
9,1443,0,85077,0.0,0.036000000000000025
9,1444,1,85136,0.0,0.03200000000000002
9,1445,1,85195,0.0,0.024000000000000014
9,1446,1,85254,0.0,0.0
9,1447,6,85313,0.0,0.007
9,1448,9,85372,0.0,0.0
9,1449,9,85431,0.0,0.03900000000000003
9,1450,5,85490,0.0,0.05500000000000004
9,1451,5,85549,0.0,0.05500000000000004
9,1452,9,85608,0.0,0.05600000000000004
9,1453,0,85667,0.0,0.0
9,1454,4,85726,0.0,0.05600000000000004
9,1455,0,85785,0.0,0.002
9,1456,3,85844,0.0,0.04500000000000003
9,1457,2,85903,0.0,0.03900000000000003
9,1458,9,85962,0.0,0.035000000000000024
9,1459,4,86021,0.0,0.028000000000000018
9,1460,9,86080,0.0,0.059000000000000045
9,1461,1,86139,0.0,0.007
9,1462,1,86198,0.0,0.017000000000000008
9,1463,4,86257,0.0,0.03300000000000002
9,1464,5,86316,0.0,0.01800000000000001
9,1465,1,86375,0.0,0.004
9,1466,3,86434,0.0,0.023000000000000013
9,1467,6,86493,0.0,0.05500000000000004
9,1468,9,86552,0.0,0.05400000000000004
9,1469,4,86611,0.0,0.057000000000000044
9,1470,9,86670,0.0,0.03300000000000002
9,1471,9,86729,0.0,0.01900000000000001
9,1472,4,86788,0.0,0.002
9,1473,6,86847,0.0,0.05500000000000004
9,1474,2,86906,0.0,0.057000000000000044
9,1475,0,86965,0.0,0.04100000000000003
9,1476,3,87024,0.0,0.05500000000000004
9,1477,2,87083,0.0,0.05500000000000004
9,1478,0,87142,0.0,0.057000000000000044
9,1479,8,87201,0.0,0.007
9,1480,4,87260,0.0,0.04100000000000003
9,1481,5,87319,0.0,0.01800000000000001
9,1482,2,87378,0.0,0.01900000000000001
9,1483,9,87437,0.0,0.05100000000000004
9,1484,7,87496,0.0,0.028000000000000018
9,1485,8,87555,0.0,0.036000000000000025
9,1486,1,87614,0.0,0.057000000000000044
9,1487,2,87673,0.0,0.026000000000000016
9,1488,5,87732,0.0,0.009000000000000001
9,1489,4,87791,0.0,0.05600000000000004
9,1490,7,87850,0.0,0.04900000000000004
9,1491,4,87909,0.0,0.03000000000000002
9,1492,9,87968,0.0,0.057000000000000044
9,1493,1,88027,0.0,0.057000000000000044
9,1494,4,88086,0.0,0.05500000000000004
9,1495,8,88145,0.0,0.05600000000000004
9,1496,2,88204,0.1,6.0
9,1497,6,88263,0.1,0.05600000000000004
9,1498,2,88322,0.1,0.02100000000000001
9,1499,1,88381,0.1,0.05300000000000004
9,1500,5,88440,0.1,0.057000000000000044
9,1501,6,88499,0.1,0.01800000000000001
9,1502,5,88558,0.1,0.05300000000000004
9,1503,1,88617,0.1,0.05100000000000004
9,1504,2,88676,0.1,0.057000000000000044
9,1505,1,88735,0.1,0.04500000000000003
9,1506,7,88794,0.1,0.017000000000000008
9,1507,2,88853,0.1,0.04100000000000003
9,1508,5,88912,0.1,0.0
9,1509,2,88971,0.1,0.008
9,1510,7,89030,0.1,0.046000000000000034
9,1511,5,89089,0.1,0.05500000000000004
9,1512,3,89148,0.1,0.057000000000000044
9,1513,0,89207,0.1,0.004
9,1514,9,89266,0.1,0.04300000000000003
9,1515,4,89325,0.1,0.0
9,1516,2,89384,0.1,0.048000000000000036
9,1517,7,89443,0.1,0.023000000000000013
9,1518,3,89502,0.1,0.05600000000000004
9,1519,7,89561,0.1,0.022000000000000013
9,1520,3,89620,0.1,0.02100000000000001
9,1521,4,89679,0.1,0.02900000000000002
9,1522,8,89738,0.1,0.0
9,1523,0,89797,0.1,0.015000000000000006
9,1524,4,89856,0.1,0.037000000000000026
9,1525,0,89915,0.1,0.05500000000000004
9,1526,3,89974,0.1,0.02900000000000002
9,1527,4,90033,0.1,0.03400000000000002
9,1528,2,90092,0.1,0.005
9,1529,7,90151,0.1,0.026000000000000016
9,1530,6,90210,0.1,0.008
9,1531,3,90269,0.1,0.015000000000000006
9,1532,5,90328,0.1,0.04900000000000004
9,1533,2,90387,0.1,0.03200000000000002
9,1534,4,90446,0.1,0.047000000000000035
9,1535,7,90505,0.1,0.04400000000000003
9,1536,0,90564,0.1,0.01800000000000001
9,1537,8,90623,0.1,0.048000000000000036
9,1538,6,90682,0.1,0.0
9,1539,4,90741,0.1,0.023000000000000013
9,1540,1,90800,0.1,0.001
9,1541,8,90859,0.1,0.010000000000000002
9,1542,3,90918,0.1,0.04400000000000003
9,1543,5,90977,0.1,0.03200000000000002
9,1544,7,91036,0.1,0.012000000000000004
9,1545,0,91095,0.1,0.05500000000000004
9,1546,2,91154,0.1,0.04200000000000003
9,1547,0,91213,0.1,0.04300000000000003
9,1548,1,91272,0.1,0.024000000000000014
9,1549,5,91331,0.1,0.006
9,1550,9,91390,0.1,0.03300000000000002
9,1551,5,91449,0.1,0.058000000000000045
9,1552,8,91508,0.1,0.05400000000000004
9,1553,3,91567,0.1,0.037000000000000026
9,1554,8,91626,0.1,0.027000000000000017
9,1555,4,91685,0.1,0.012000000000000004
9,1556,2,91744,0.1,0.05300000000000004
9,1557,6,91803,0.1,0.037000000000000026
9,1558,4,91862,0.1,0.02100000000000001
9,1559,5,91921,0.1,0.059000000000000045
9,1560,4,91980,0.1,0.005
9,1561,7,92039,0.1,0.009000000000000001
9,1562,5,92098,0.1,0.03000000000000002
9,1563,2,92157,0.1,0.04100000000000003
9,1564,8,92216,0.1,0.036000000000000025
9,1565,8,92275,0.1,0.057000000000000044
9,1566,6,92334,0.1,0.05400000000000004
9,1567,4,92393,0.1,0.035000000000000024
9,1568,5,92452,0.1,0.059000000000000045
9,1569,3,92511,0.1,0.05500000000000004
9,1570,8,92570,0.1,0.03200000000000002
9,1571,4,92629,0.1,0.02100000000000001
9,1572,4,92688,0.1,0.028000000000000018
9,1573,2,92747,0.1,0.03300000000000002
9,1574,7,92806,0.1,0.047000000000000035
9,1575,3,92865,0.1,0.02000000000000001
9,1576,8,92924,0.1,0.03200000000000002
9,1577,2,92983,0.1,0.01800000000000001
9,1578,4,93042,0.1,0.023000000000000013
9,1579,7,93101,0.1,0.04000000000000003
9,1580,0,93160,0.1,0.015000000000000006
9,1581,8,93219,0.1,0.0
9,1582,6,93278,0.1,0.01900000000000001
9,1583,4,93337,0.1,0.009000000000000001
9,1584,7,93396,0.1,0.004
9,1585,3,93455,0.1,0.046000000000000034
9,1586,0,93514,0.1,0.0
9,1587,0,93573,0.1,0.02900000000000002
9,1588,1,93632,0.1,0.025000000000000015
9,1589,5,93691,0.1,0.001
9,1590,0,93750,0.1,0.027000000000000017
9,1591,9,93809,0.1,0.03800000000000003
9,1592,4,93868,0.1,0.0
9,1593,7,93927,0.1,0.05200000000000004
9,1594,5,93986,0.1,0.05400000000000004
9,1595,4,94045,0.1,0.058000000000000045
9,1596,4,94104,0.0,0.028000000000000018
9,1597,3,94163,0.0,0.03400000000000002
9,1598,1,94222,0.0,0.03200000000000002
9,1599,0,94281,0.0,0.015000000000000006
9,1600,2,94340,0.0,0.03100000000000002
9,1601,7,94399,0.1,8.0
9,1602,3,94458,0.1,0.05000000000000004
9,1603,4,94517,0.1,0.011000000000000003
9,1604,2,94576,0.1,0.03900000000000003
9,1605,5,94635,0.1,0.03200000000000002
9,1606,5,94694,0.1,0.011000000000000003
9,1607,8,94753,0.1,0.03300000000000002
9,1608,2,94812,0.1,0.0
9,1609,4,94871,0.1,0.05100000000000004
9,1610,9,94930,0.1,0.04100000000000003
9,1611,5,94989,0.1,0.009000000000000001
9,1612,0,95048,0.1,0.023000000000000013
9,1613,5,95107,0.1,0.03000000000000002
9,1614,5,95166,0.1,0.0
9,1615,4,95225,0.1,0.027000000000000017
9,1616,1,95284,0.1,0.0
9,1617,0,95343,0.1,0.014000000000000005
9,1618,6,95402,0.1,0.046000000000000034
9,1619,5,95461,0.1,0.009000000000000001
9,1620,4,95520,0.1,0.047000000000000035
9,1621,1,95579,0.1,0.017000000000000008
9,1622,0,95638,0.1,0.016000000000000007
9,1623,4,95697,0.1,0.0
9,1624,1,95756,0.1,0.0
9,1625,6,95815,0.1,0.0
9,1626,1,95874,0.1,0.037000000000000026
9,1627,2,95933,0.1,0.035000000000000024
9,1628,8,95992,0.1,0.008
9,1629,9,96051,0.1,0.007
9,1630,2,96110,0.1,0.05400000000000004
9,1631,2,96169,0.1,0.026000000000000016
9,1632,2,96228,0.1,0.0
9,1633,6,96287,0.1,0.0
9,1634,9,96346,0.1,0.05400000000000004
9,1635,0,96405,0.1,0.008
9,1636,5,96464,0.1,0.03100000000000002
9,1637,5,96523,0.1,0.04400000000000003
9,1638,8,96582,0.1,0.015000000000000006
9,1639,7,96641,0.1,0.0
9,1640,8,96700,0.1,0.037000000000000026
9,1641,8,96759,0.1,0.015000000000000006
9,1642,0,96818,0.1,0.04900000000000004
9,1643,7,96877,0.1,0.04200000000000003
9,1644,0,96936,0.1,0.04400000000000003
9,1645,3,96995,0.1,0.02100000000000001
9,1646,7,97054,0.1,0.025000000000000015
9,1647,7,97113,0.1,0.04300000000000003
9,1648,7,97172,0.1,0.010000000000000002
9,1649,5,97231,0.1,0.047000000000000035
9,1650,6,97290,0.1,0.04900000000000004
9,1651,5,97349,0.1,0.05500000000000004
9,1652,9,97408,0.1,0.0
9,1653,8,97467,0.1,0.057000000000000044
9,1654,4,97526,0.1,0.004
9,1655,1,97585,0.1,0.0
9,1656,8,97644,0.1,0.047000000000000035
9,1657,6,97703,0.1,0.059000000000000045
9,1658,5,97762,0.1,0.04200000000000003
9,1659,4,97821,0.1,0.0
9,1660,9,97880,0.1,0.0
9,1661,8,97939,0.1,0.05000000000000004
9,1662,4,97998,0.1,0.026000000000000016
9,1663,0,98057,0.1,0.022000000000000013
9,1664,2,98116,0.1,0.04000000000000003
9,1665,1,98175,0.1,0.0
9,1666,2,98234,0.1,0.05500000000000004
9,1667,2,98293,0.1,0.004
9,1668,7,98352,0.1,0.02900000000000002
9,1669,0,98411,0.1,0.005
9,1670,0,98470,0.1,0.025000000000000015
9,1671,2,98529,0.1,0.028000000000000018
9,1672,3,98588,0.1,0.026000000000000016
9,1673,8,98647,0.1,0.028000000000000018
9,1674,1,98706,0.1,0.04200000000000003
9,1675,9,98765,0.1,0.04900000000000004
9,1676,1,98824,0.1,0.0
9,1677,3,98883,0.1,0.007
9,1678,2,98942,0.1,0.037000000000000026
9,1679,5,99001,0.1,0.046000000000000034
9,1680,8,99060,0.1,0.035000000000000024
9,1681,0,99119,0.1,0.006
9,1682,8,99178,0.1,0.016000000000000007
9,1683,0,99237,0.1,0.006
9,1684,5,99296,0.1,0.016000000000000007
9,1685,3,99355,0.1,0.035000000000000024
9,1686,7,99414,0.1,0.028000000000000018
9,1687,8,99473,0.1,0.011000000000000003
9,1688,4,99532,0.1,0.013000000000000005
9,1689,0,99591,0.2,8.001
9,1690,6,99650,0.2,0.0
9,1691,1,99709,0.2,0.0
9,1692,6,99768,0.2,0.004
9,1693,4,99827,0.2,0.004
9,1694,0,99886,0.2,5.0
9,1695,1,99945,0.2,0.0
9,1696,3,100004,0.2,0.008
9,1697,4,100063,0.2,0.04100000000000003
9,1698,3,100122,0.3,8.0
9,1699,0,100181,0.4,10.0
9,1700,7,100240,0.4,0.003
9,1701,6,100299,0.4,6.0
9,1702,5,100358,0.5,9.0
9,1703,4,100417,0.6,11.0
9,1704,5,100476,0.6,4.0
9,1705,7,100535,0.6,0.0
9,1706,2,100594,0.7,8.0
9,1707,5,100653,0.8,10.0
9,1708,2,100712,0.9,8.0
9,1709,8,100771,1.0,9.0
9,1710,2,100830,1.0,4.0
9,1711,3,100889,1.0,2.0
9,1712,4,100948,1.1,2.0
9,1713,5,101007,1.1,9.0
9,1714,5,101066,1.1,0.006
9,1715,5,101125,1.1,0.0
9,1716,0,101184,1.2,8.0
9,1717,2,101243,1.3,10.0
9,1718,1,101302,1.4,8.0
9,1719,0,101361,1.5,8.0
9,1720,2,101420,1.6,7.0
9,1721,9,101479,1.7,10.0
9,1722,8,101538,1.7,0.0
9,1723,1,101597,1.7,8.0
9,1724,0,101656,1.7,0.0
9,1725,2,101715,1.8,8.0
9,1726,6,101774,1.9,10.001
9,1727,8,101833,2.0,5.0
9,1728,5,101892,2.0,4.0
9,1729,0,101951,2.1,7.0
9,1730,5,102010,2.1,5.0
9,1731,9,102069,2.1,0.003
9,1732,3,102128,2.2,6.0009999999999994
9,1733,0,102187,2.2,4.0
9,1734,0,102246,2.2,2.0
9,1735,9,102305,2.3,7.0
9,1736,8,102364,2.4,8.0
9,1737,4,102423,2.4,2.0
9,1738,6,102482,2.4,2.0
9,1739,6,102541,2.5,2.0
9,1740,0,102600,2.5,2.0
9,1741,8,102659,2.5,3.0
9,1742,9,102718,2.6,6.0
9,1743,7,102777,2.6,2.0
9,1744,3,102836,2.7,10.0
9,1745,0,102895,2.7,6.0
9,1746,0,102954,2.8,10.0
9,1747,4,103013,2.9,6.0
9,1748,1,103072,2.9,1.004
9,1749,4,103131,3.0,10.0
9,1750,1,103190,3.1,6.0
9,1751,8,103249,3.1,2.001
9,1752,8,103308,3.2,9.0
9,1753,2,103367,3.2,4.0
9,1754,8,103426,3.3,10.0
9,1755,0,103485,3.4,4.0
9,1756,1,103544,3.4,0.0
9,1757,1,103603,3.4,9.0
9,1758,8,103662,3.5,6.0009999999999994
9,1759,2,103721,3.6,6.0
9,1760,9,103780,3.6,2.0
9,1761,8,103839,3.7,8.0
9,1762,7,103898,3.8,9.0
9,1763,3,103957,3.8,8.0
9,1764,3,104016,3.8,0.0
9,1765,4,104075,3.9,5.004
9,1766,0,104134,4.0,8.0
9,1767,7,104193,4.0,8.0
9,1768,1,104252,4.1,10.0
9,1769,5,104311,4.2,10.0
9,1770,2,104370,4.2,0.0
9,1771,2,104429,4.3,6.0
9,1772,6,104488,4.3,4.0
9,1773,3,104547,4.4,6.0
9,1774,0,104606,4.5,11.0
9,1775,6,104665,4.5,2.0
9,1776,6,104724,4.6,9.0
9,1777,7,104783,4.7,10.0
9,1778,3,104842,4.8,9.0
9,1779,7,104901,4.9,8.0
9,1780,6,104960,5.0,8.0
9,1781,4,105019,5.0,6.0
9,1782,6,105078,5.1,5.0
9,1783,3,105137,5.1,0.001
9,1784,7,105196,5.2,10.0
9,1785,2,105255,5.3,10.0
9,1786,1,105314,5.4,10.0
9,1787,7,105373,5.4,4.0
9,1788,3,105432,5.5,10.0
9,1789,5,105491,5.5,8.0
9,1790,7,105550,5.5,0.0
9,1791,4,105609,5.5,0.0
9,1792,4,105668,5.6,11.0
9,1793,1,105727,5.7,6.0
9,1794,7,105786,5.8,11.0
9,1795,1,105845,5.8,8.001
9,1796,0,105904,5.9,8.0
9,1797,1,105963,6.0,4.0
9,1798,3,106022,6.0,11.0
9,1799,6,106081,5.9,6.0
9,1800,4,106140,6.0,7.0
9,1801,1,106199,6.0,7.0
9,1802,9,106258,6.1,12.0
9,1803,9,106317,5.9,0.0
9,1804,1,106376,6.0,8.0
9,1805,9,106435,6.1,10.0
9,1806,2,106494,6.0,4.0
9,1807,8,106553,6.0,10.0
9,1808,5,106612,6.0,6.0
9,1809,0,106671,6.0,6.0
9,1810,2,106730,6.0,0.0
9,1811,8,106789,6.0,11.0
9,1812,4,106848,6.1,6.0
9,1813,2,106907,6.1,10.0
9,1814,5,106966,6.2,7.0
9,1815,5,107025,6.2,6.0
9,1816,3,107084,6.2,7.0
9,1817,2,107143,6.1,2.0
9,1818,0,107202,6.1,8.0
9,1819,5,107261,6.2,11.0
9,1820,4,107320,6.1,0.0
9,1821,0,107379,6.1,6.0
9,1822,6,107438,6.1,7.0
9,1823,7,107497,6.1,8.0
9,1824,6,107556,6.2,12.0
9,1825,9,107615,6.3,10.0
9,1826,6,107674,6.2,6.0
9,1827,5,107733,6.3,8.0
9,1828,6,107792,6.3,4.0
9,1829,5,107851,6.3,10.0
9,1830,2,107910,6.4,12.0
9,1831,9,107969,6.4,2.0
9,1832,2,108028,6.4,5.0
9,1833,9,108087,6.3,2.0
9,1834,0,108146,6.4,7.0
9,1835,2,108205,6.4,4.0
9,1836,4,108264,6.4,8.0
9,1837,5,108323,6.4,6.0
9,1838,3,108382,6.4,2.001
9,1839,2,108441,6.5,8.0
9,1840,6,108500,6.5,7.0
9,1841,4,108559,6.6,8.0
9,1842,7,108618,6.5,4.0
9,1843,8,108677,6.6,3.0
9,1844,6,108736,6.6,10.0
9,1845,1,108795,6.6,10.0
9,1846,6,108854,6.5,4.0
9,1847,9,108913,6.6,8.0
9,1848,9,108972,6.6,10.0
9,1849,3,109031,6.6,8.0
9,1850,2,109090,6.6,8.0
9,1851,3,109149,6.7,6.0
9,1852,4,109208,6.6,2.0
9,1853,2,109267,6.7,10.0
9,1854,1,109326,6.6,6.0009999999999994
9,1855,6,109385,6.7,10.0
9,1856,2,109444,6.7,2.0
9,1857,8,109503,6.7,6.0
9,1858,7,109562,6.7,11.0
9,1859,9,109621,6.8,11.0
9,1860,6,109680,6.8,2.001
9,1861,5,109739,6.8,9.0
9,1862,2,109798,6.8,5.0
9,1863,5,109857,6.8,10.0
9,1864,0,109916,6.8,6.0
9,1865,5,109975,6.9,8.0
9,1866,7,110034,6.8,4.0
9,1867,9,110093,6.8,10.0
9,1868,4,110152,6.8,6.0
9,1869,2,110211,6.8,5.0009999999999994
9,1870,5,110270,6.9,12.0
9,1871,7,110329,6.9,8.0
9,1872,4,110388,6.9,7.0
9,1873,8,110447,6.9,8.0
9,1874,0,110506,6.9,3.0
9,1875,0,110565,6.9,10.0
9,1876,0,110624,6.9,8.0
9,1877,0,110683,6.8,0.0
9,1878,9,110742,6.8,6.0
9,1879,0,110801,6.8,8.0
9,1880,1,110860,6.8,6.0
9,1881,3,110919,6.8,7.0
9,1882,0,110978,6.8,6.0
9,1883,7,111037,6.9,10.0
9,1884,8,111096,6.9,9.0
9,1885,9,111155,6.8,4.0
9,1886,5,111214,6.8,6.0
9,1887,8,111273,6.9,12.0
9,1888,3,111332,6.8,5.0
9,1889,7,111391,6.9,12.0
9,1890,0,111450,6.9,8.0
9,1891,5,111509,7.0,6.0
9,1892,5,111568,7.0,6.0009999999999994
9,1893,1,111627,7.0,6.0
9,1894,4,111686,6.9,7.0
9,1895,9,111745,6.9,3.0
9,1896,6,111804,6.9,8.0
9,1897,1,111863,6.9,8.0
9,1898,5,111922,6.9,7.0
9,1899,6,111981,6.8,4.0
9,1900,3,112040,6.8,2.0
9,1901,0,112099,6.8,10.0
9,1902,5,112158,6.8,10.0
9,1903,0,112217,6.9,8.0
9,1904,7,112276,6.9,10.0
9,1905,2,112335,6.9,8.0
9,1906,2,112394,6.9,4.0
9,1907,9,112453,6.9,10.0
9,1908,4,112512,6.9,6.0
9,1909,8,112571,6.9,5.0
9,1910,7,112630,6.9,4.0
9,1911,2,112689,6.9,6.0
9,1912,0,112748,6.9,7.0
9,1913,7,112807,6.8,6.0
9,1914,8,112866,6.8,4.0
9,1915,5,112925,6.8,9.0
9,1916,1,112984,6.9,10.0
9,1917,1,113043,6.9,8.0
9,1918,2,113102,6.9,8.0
9,1919,6,113161,6.9,8.0
9,1920,8,113220,7.0,6.0
9,1921,3,113279,7.0,6.0
9,1922,0,113338,7.0,9.0
9,1923,9,113397,7.0,8.0
9,1924,4,113456,6.9,8.0
9,1925,5,113515,6.9,11.0
9,1926,5,113574,6.9,4.0
9,1927,5,113633,6.9,10.0
9,1928,8,113692,7.0,7.0
9,1929,5,113751,7.0,12.0
9,1930,4,113810,6.9,2.0
9,1931,5,113869,7.0,8.0
9,1932,8,113928,7.0,9.0
9,1933,5,113987,7.1,12.0
9,1934,5,114046,7.1,5.0009999999999994
9,1935,8,114105,7.1,4.0
9,1936,6,114164,7.0,4.0
9,1937,6,114223,7.1,10.0
9,1938,7,114282,7.1,2.0
9,1939,9,114341,7.0,4.0
9,1940,9,114400,7.0,8.0
9,1941,6,114459,7.0,8.0
9,1942,1,114518,7.1,6.0
9,1943,3,114577,7.1,10.0
9,1944,3,114636,7.1,9.0
9,1945,9,114695,7.1,5.0
9,1946,8,114754,7.1,7.0
9,1947,9,114813,7.1,6.0
9,1948,9,114872,7.1,12.0
9,1949,1,114931,7.1,8.0
9,1950,0,114990,7.1,8.0
9,1951,3,115049,7.1,7.0
9,1952,6,115108,7.2,9.0
9,1953,3,115167,7.2,8.0
9,1954,3,115226,7.1,0.0
9,1955,8,115285,7.1,11.0
9,1956,5,115344,7.2,6.0
9,1957,9,115403,7.2,6.0
9,1958,4,115462,7.2,11.0
9,1959,7,115521,7.1,3.0
9,1960,3,115580,7.2,11.0
9,1961,4,115639,7.1,5.0
9,1962,6,115698,7.1,6.0
9,1963,8,115757,7.1,4.0
9,1964,9,115816,7.1,7.0
9,1965,4,115875,7.1,9.0
9,1966,7,115934,7.1,0.0
9,1967,4,115993,7.0,8.0
9,1968,2,116052,7.1,8.0
9,1969,0,116111,7.1,7.0
9,1970,5,116170,7.0,4.0
9,1971,3,116229,7.0,6.0
9,1972,8,116288,7.0,10.001
9,1973,1,116347,7.0,5.0
9,1974,2,116406,7.0,10.0
